game_id,winner,placement,snake_id,snake_name,turns_survived,start_length,max_length,final_length,final_health,alive_at_end,survival_score,growth_score,performance_score
f84365c7-bc65-4c12-bb56-80ac50ba8bed,,2,c0130db0-6d7a-4f86-b64c-0be6f309c3c6,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
f84365c7-bc65-4c12-bb56-80ac50ba8bed,,3,b26a9b1d-1b2f-4654-99bd-250df1a26b3a,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f84365c7-bc65-4c12-bb56-80ac50ba8bed,,4,03295251-d8eb-492e-be3d-52d5ac319e13,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,1,a92633c4-c806-4d3c-89f8-76359092e8a5,Competitive 1,8,3,3,3,94,1,1.0,0.0,0.8
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,2,30148e5f-466d-4f77-a34f-d635f465b8a4,Friendly 1,6,3,3,3,95,0,0.75,0.0,0.6
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,3,9fca5171-70b0-486d-b384-7e97ddcc8f33,Competitive 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,4,fb3a2278-1836-4712-bd35-158d05c28350,Friendly 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,1,a92633c4-c806-4d3c-89f8-76359092e8a5,Competitive 1,8,3,3,3,94,1,1.0,0.0,0.8
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,2,9fca5171-70b0-486d-b384-7e97ddcc8f33,Competitive 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,3,30148e5f-466d-4f77-a34f-d635f465b8a4,Friendly 1,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,4,fb3a2278-1836-4712-bd35-158d05c28350,Friendly 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,1,a92633c4-c806-4d3c-89f8-76359092e8a5,Competitive 1,8,3,3,3,94,1,1.0,0.0,0.8
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,2,30148e5f-466d-4f77-a34f-d635f465b8a4,Friendly 1,6,3,3,3,95,0,0.75,0.0,0.6
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,3,9fca5171-70b0-486d-b384-7e97ddcc8f33,Competitive 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,4,fb3a2278-1836-4712-bd35-158d05c28350,Friendly 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,1,a92633c4-c806-4d3c-89f8-76359092e8a5,Competitive 1,8,3,3,3,94,1,1.0,0.0,0.8
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,2,9fca5171-70b0-486d-b384-7e97ddcc8f33,Competitive 2,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,3,30148e5f-466d-4f77-a34f-d635f465b8a4,Friendly 1,3,3,3,3,98,0,0.375,0.0,0.3
43f7bfa8-6fb5-492a-8551-2cfe754118aa,Competitive 1,4,fb3a2278-1836-4712-bd35-158d05c28350,Friendly 2,3,3,3,3,98,0,0.375,0.0,0.3
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,1,19725af9-cea5-419f-a229-10a902572df5,Friendly 1,5,3,3,3,97,1,1.0,0.0,0.8
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,2,638227c1-365c-49b9-bc76-275286848abf,Friendly 2,3,3,4,4,100,0,0.6,0.2,0.52
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,3,d9e34fb0-d4f3-4c03-a433-d872fa9919bb,Competitive 1,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,4,488ad46e-2bb6-4a46-bd9f-10dbb50fde63,Competitive 2,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,1,19725af9-cea5-419f-a229-10a902572df5,Friendly 1,5,3,3,3,97,1,1.0,0.0,0.8
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,2,638227c1-365c-49b9-bc76-275286848abf,Friendly 2,3,3,4,4,100,0,0.6,0.2,0.52
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,3,d9e34fb0-d4f3-4c03-a433-d872fa9919bb,Competitive 1,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,4,488ad46e-2bb6-4a46-bd9f-10dbb50fde63,Competitive 2,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,1,19725af9-cea5-419f-a229-10a902572df5,Friendly 1,5,3,3,3,97,1,1.0,0.0,0.8
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,2,d9e34fb0-d4f3-4c03-a433-d872fa9919bb,Competitive 1,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,3,488ad46e-2bb6-4a46-bd9f-10dbb50fde63,Competitive 2,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,4,638227c1-365c-49b9-bc76-275286848abf,Friendly 2,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,1,19725af9-cea5-419f-a229-10a902572df5,Friendly 1,5,3,3,3,97,1,1.0,0.0,0.8
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,2,d9e34fb0-d4f3-4c03-a433-d872fa9919bb,Competitive 1,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,3,488ad46e-2bb6-4a46-bd9f-10dbb50fde63,Competitive 2,2,3,3,3,99,0,0.4,0.0,0.32
b5fb1a69-4a98-48a5-b53c-b241893ce7ca,Friendly 1,4,638227c1-365c-49b9-bc76-275286848abf,Friendly 2,2,3,3,3,99,0,0.4,0.0,0.32
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,1,32b187f2-dbec-495e-9945-6338e1718244,Competitive 2,10,3,3,3,91,0,0.8333,0.0,0.6667
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,2,8b4b3dda-cd57-484d-8868-f8a7588dfb94,Friendly 2,10,3,3,3,91,0,0.8333,0.0,0.6667
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,3,3fb56a12-91bd-453b-80a8-92cb535c19f8,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,4,90f4fb9f-a2da-4cac-ae74-8c694c3aea0f,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,1,32b187f2-dbec-495e-9945-6338e1718244,Competitive 2,10,3,3,3,91,0,0.8333,0.0,0.6667
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,2,8b4b3dda-cd57-484d-8868-f8a7588dfb94,Friendly 2,10,3,3,3,91,0,0.8333,0.0,0.6667
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,3,3fb56a12-91bd-453b-80a8-92cb535c19f8,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,4,90f4fb9f-a2da-4cac-ae74-8c694c3aea0f,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,1,3fb56a12-91bd-453b-80a8-92cb535c19f8,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,2,32b187f2-dbec-495e-9945-6338e1718244,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,3,90f4fb9f-a2da-4cac-ae74-8c694c3aea0f,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,4,8b4b3dda-cd57-484d-8868-f8a7588dfb94,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,1,3fb56a12-91bd-453b-80a8-92cb535c19f8,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,2,32b187f2-dbec-495e-9945-6338e1718244,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,3,90f4fb9f-a2da-4cac-ae74-8c694c3aea0f,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
4b5bd2fe-3192-42dd-9803-f1f8168be52c,,4,8b4b3dda-cd57-484d-8868-f8a7588dfb94,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,1,8c994828-f554-41d8-a7ef-d656511d70b5,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,2,1d62ab6b-463d-4cfb-b965-d4f3ea0e6f6f,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,3,2ce6c2ce-7026-4c2c-af9c-1b6caf5143a8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,4,2daf600d-fd0c-40a3-a66a-1b5e2c6a51b3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,1,8c994828-f554-41d8-a7ef-d656511d70b5,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,2,2ce6c2ce-7026-4c2c-af9c-1b6caf5143a8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,3,1d62ab6b-463d-4cfb-b965-d4f3ea0e6f6f,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,4,2daf600d-fd0c-40a3-a66a-1b5e2c6a51b3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,1,8c994828-f554-41d8-a7ef-d656511d70b5,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,2,1d62ab6b-463d-4cfb-b965-d4f3ea0e6f6f,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,3,2ce6c2ce-7026-4c2c-af9c-1b6caf5143a8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,4,2daf600d-fd0c-40a3-a66a-1b5e2c6a51b3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,1,8c994828-f554-41d8-a7ef-d656511d70b5,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,2,2ce6c2ce-7026-4c2c-af9c-1b6caf5143a8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,3,1d62ab6b-463d-4cfb-b965-d4f3ea0e6f6f,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
f999c2db-acd2-4ab0-95b8-b8b8b2e66149,,4,2daf600d-fd0c-40a3-a66a-1b5e2c6a51b3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,1,ab5893cb-a17b-420c-b894-bc324dbb12eb,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ca35f865-bcfd-466f-9849-84da2e8ba366,,2,7caba939-65bd-4cf7-9d31-c4e830223bce,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ca35f865-bcfd-466f-9849-84da2e8ba366,,3,b6152396-4298-46db-9da7-c6c40343c68f,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,4,6b96cd0e-3cf8-4d64-9566-f5a691de7eb1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,1,ab5893cb-a17b-420c-b894-bc324dbb12eb,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,2,b6152396-4298-46db-9da7-c6c40343c68f,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,3,7caba939-65bd-4cf7-9d31-c4e830223bce,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,4,6b96cd0e-3cf8-4d64-9566-f5a691de7eb1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,1,ab5893cb-a17b-420c-b894-bc324dbb12eb,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ca35f865-bcfd-466f-9849-84da2e8ba366,,2,7caba939-65bd-4cf7-9d31-c4e830223bce,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ca35f865-bcfd-466f-9849-84da2e8ba366,,3,b6152396-4298-46db-9da7-c6c40343c68f,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,4,6b96cd0e-3cf8-4d64-9566-f5a691de7eb1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,1,ab5893cb-a17b-420c-b894-bc324dbb12eb,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,2,b6152396-4298-46db-9da7-c6c40343c68f,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,3,7caba939-65bd-4cf7-9d31-c4e830223bce,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ca35f865-bcfd-466f-9849-84da2e8ba366,,4,6b96cd0e-3cf8-4d64-9566-f5a691de7eb1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,1,0964fa6b-9977-4ceb-baa9-8749b54838f1,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
3020186c-7aa4-41fd-a47b-0ace63792a30,,2,3d08f657-e951-4a34-a750-5b806975bcee,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
3020186c-7aa4-41fd-a47b-0ace63792a30,,3,c54ca26a-949c-41cc-988a-95a96ec4f8f8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,4,5935d875-b138-44dd-a55b-34cc9633e1a1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,1,0964fa6b-9977-4ceb-baa9-8749b54838f1,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,2,c54ca26a-949c-41cc-988a-95a96ec4f8f8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,3,3d08f657-e951-4a34-a750-5b806975bcee,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,4,5935d875-b138-44dd-a55b-34cc9633e1a1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,1,0964fa6b-9977-4ceb-baa9-8749b54838f1,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
3020186c-7aa4-41fd-a47b-0ace63792a30,,2,3d08f657-e951-4a34-a750-5b806975bcee,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
3020186c-7aa4-41fd-a47b-0ace63792a30,,3,c54ca26a-949c-41cc-988a-95a96ec4f8f8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,4,5935d875-b138-44dd-a55b-34cc9633e1a1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,1,0964fa6b-9977-4ceb-baa9-8749b54838f1,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,2,c54ca26a-949c-41cc-988a-95a96ec4f8f8,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,3,3d08f657-e951-4a34-a750-5b806975bcee,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
3020186c-7aa4-41fd-a47b-0ace63792a30,,4,5935d875-b138-44dd-a55b-34cc9633e1a1,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,1,ac15701b-a362-44fe-be77-6ac8bce29d48,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ac09922f-c7d5-487e-bd89-d53d71691ba5,,2,2558c490-6559-4c5e-b46d-251e7d688067,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ac09922f-c7d5-487e-bd89-d53d71691ba5,,3,1220473f-254e-4e36-944e-d9550c163bdb,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,4,4c5945aa-3c9d-44bb-8f39-eb02f48ff9a3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,1,ac15701b-a362-44fe-be77-6ac8bce29d48,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,2,1220473f-254e-4e36-944e-d9550c163bdb,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,3,2558c490-6559-4c5e-b46d-251e7d688067,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,4,4c5945aa-3c9d-44bb-8f39-eb02f48ff9a3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,1,ac15701b-a362-44fe-be77-6ac8bce29d48,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ac09922f-c7d5-487e-bd89-d53d71691ba5,,2,2558c490-6559-4c5e-b46d-251e7d688067,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
ac09922f-c7d5-487e-bd89-d53d71691ba5,,3,1220473f-254e-4e36-944e-d9550c163bdb,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,4,4c5945aa-3c9d-44bb-8f39-eb02f48ff9a3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,1,ac15701b-a362-44fe-be77-6ac8bce29d48,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,2,1220473f-254e-4e36-944e-d9550c163bdb,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,3,2558c490-6559-4c5e-b46d-251e7d688067,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
ac09922f-c7d5-487e-bd89-d53d71691ba5,,4,4c5945aa-3c9d-44bb-8f39-eb02f48ff9a3,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,1,0213fad4-4e43-4497-8b71-661a06f59191,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
2b000180-7066-466c-94e9-c194f1a0c3b1,,2,5f9afbc4-e116-48d6-8b24-45ff3c6bb7bb,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
2b000180-7066-466c-94e9-c194f1a0c3b1,,3,2db82d86-2bd9-4183-9879-2878216752fd,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,4,3c714280-dd2e-4510-bac7-2d1f72256a21,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,1,0213fad4-4e43-4497-8b71-661a06f59191,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,2,2db82d86-2bd9-4183-9879-2878216752fd,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,3,5f9afbc4-e116-48d6-8b24-45ff3c6bb7bb,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,4,3c714280-dd2e-4510-bac7-2d1f72256a21,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,1,0213fad4-4e43-4497-8b71-661a06f59191,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
2b000180-7066-466c-94e9-c194f1a0c3b1,,2,5f9afbc4-e116-48d6-8b24-45ff3c6bb7bb,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
2b000180-7066-466c-94e9-c194f1a0c3b1,,3,2db82d86-2bd9-4183-9879-2878216752fd,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,4,3c714280-dd2e-4510-bac7-2d1f72256a21,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,1,0213fad4-4e43-4497-8b71-661a06f59191,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,2,2db82d86-2bd9-4183-9879-2878216752fd,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,3,5f9afbc4-e116-48d6-8b24-45ff3c6bb7bb,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
2b000180-7066-466c-94e9-c194f1a0c3b1,,4,3c714280-dd2e-4510-bac7-2d1f72256a21,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,1,179eaf0e-18c9-4cd5-8d4b-7f0eb4e2550d,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
50670abd-b1ad-45cb-a010-89e9e8d33984,,2,7efaa07f-4592-4c3e-8ea7-b62647927fe7,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
50670abd-b1ad-45cb-a010-89e9e8d33984,,3,dc1108a4-bba0-46b9-b1a8-1efa6bcc26d0,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,4,331bde44-d54a-4d26-aa1e-f7d89824d36f,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,1,179eaf0e-18c9-4cd5-8d4b-7f0eb4e2550d,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,2,dc1108a4-bba0-46b9-b1a8-1efa6bcc26d0,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,3,7efaa07f-4592-4c3e-8ea7-b62647927fe7,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,4,331bde44-d54a-4d26-aa1e-f7d89824d36f,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,1,179eaf0e-18c9-4cd5-8d4b-7f0eb4e2550d,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
50670abd-b1ad-45cb-a010-89e9e8d33984,,2,7efaa07f-4592-4c3e-8ea7-b62647927fe7,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
50670abd-b1ad-45cb-a010-89e9e8d33984,,3,dc1108a4-bba0-46b9-b1a8-1efa6bcc26d0,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,4,331bde44-d54a-4d26-aa1e-f7d89824d36f,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,1,179eaf0e-18c9-4cd5-8d4b-7f0eb4e2550d,Competitive 1,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,2,dc1108a4-bba0-46b9-b1a8-1efa6bcc26d0,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,3,7efaa07f-4592-4c3e-8ea7-b62647927fe7,Friendly 1,2,3,3,3,99,0,0.1667,0.0,0.1333
50670abd-b1ad-45cb-a010-89e9e8d33984,,4,331bde44-d54a-4d26-aa1e-f7d89824d36f,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
8db42cca-89df-459e-bcbc-5088d4c02e15,,1,cd9478ce-efc1-40be-a989-8b1a7104c8eb,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
8db42cca-89df-459e-bcbc-5088d4c02e15,,2,a3cc9205-8b9a-44ff-8523-01ac82734f8e,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
8db42cca-89df-459e-bcbc-5088d4c02e15,,3,3a6741b2-5ffc-4aea-b974-f8029dd9de32,Competitive 2,2,3,3,3,99,0,0.1667,0.0,0.1333
8db42cca-89df-459e-bcbc-5088d4c02e15,,4,faac9d38-9dac-4f3f-a289-dbfc4ad9003f,Friendly 2,2,3,3,3,99,0,0.1667,0.0,0.1333
8db42cca-89df-459e-bcbc-5088d4c02e15,,1,cd9478ce-efc1-40be-a989-8b1a7104c8eb,Competitive 1,10,3,3,3,91,0,0.8333,0.0,0.6667
8db42cca-89df-459e-bcbc-5088d4c02e15,,2,a3cc9205-8b9a-44ff-8523-01ac82734f8e,Friendly 1,10,3,3,3,91,0,0.8333,0.0,0.6667
